TCGA-CV-7406-11A-01R-2081-07	-22.418465	-33.76225
TCGA-CV-7407-01A-11R-2081-07	32.554638	-9.108566
TCGA-CV-7410-01A-21R-2081-07	1.4548465	25.80732
TCGA-CV-7411-01A-11R-2081-07	-23.282776	14.47336
TCGA-CV-7413-01A-11R-2081-07	2.297004	23.29906
TCGA-CV-7414-01A-11R-2081-07	26.031652	-28.491365
TCGA-CV-7415-01A-11R-2081-07	3.7578683	21.101938
TCGA-CV-7416-01A-11R-2081-07	-11.996064	27.019083
TCGA-CV-7416-11A-01R-2081-07	-16.601149	-37.37298
TCGA-CV-7418-01A-11R-2081-07	31.652311	-5.407411
TCGA-CV-7421-01A-11R-2081-07	17.741991	4.7995954
TCGA-CV-7422-01A-21R-2081-07	33.50933	-4.2875357
TCGA-CV-7423-01A-11R-2081-07	-7.132347	34.717587
TCGA-CV-7423-11A-01R-2081-07	-18.076267	-36.924484
TCGA-CV-7424-01A-11R-2081-07	27.572252	-6.808251
TCGA-CV-7424-11A-01R-2081-07	-10.085504	-33.591606
TCGA-CV-7425-01A-11R-2081-07	-25.611551	8.060825
TCGA-CV-7425-11A-01R-2081-07	-24.247044	7.944522
TCGA-CV-7427-01A-11R-2081-07	-33.58199	17.98381
TCGA-CV-7429-01A-11R-2132-07	10.385478	7.3882923
TCGA-CV-7430-01A-11R-2132-07	-4.603155	-26.325977
TCGA-CV-7432-01A-11R-2132-07	-17.839128	36.900837
TCGA-CV-7432-11A-01R-2132-07	36.97305	-27.045462
TCGA-CV-7433-01A-11R-2132-07	3.653532	22.13324
TCGA-CV-7434-01A-11R-2132-07	-24.557169	34.647366
TCGA-CV-7434-11A-01R-2132-07	37.251133	-25.973364
TCGA-CV-7435-01A-11R-2132-07	20.640898	11.340735
TCGA-CV-7437-01A-21R-2132-07	31.655336	-8.729182
TCGA-CV-7437-11A-01R-2132-07	-6.384378	-30.62021
TCGA-CV-7438-01A-21R-2132-07	16.94199	25.732557
TCGA-CV-7438-11A-01R-2132-07	-16.645226	-35.921402
TCGA-CV-7440-01A-11R-2132-07	-8.704915	10.367608
TCGA-CV-7440-11A-01R-2187-07	-11.044231	-33.95728
TCGA-CV-7446-01A-11R-2232-07	20.35686	-13.335913
TCGA-CV-7568-01A-11R-2232-07	13.071485	16.549183
TCGA-CV-A45O-01A-21R-A24H-07	-20.576883	10.359268
TCGA-CV-A45P-01A-11R-A24H-07	-26.55968	12.343804
TCGA-CV-A45Q-01A-11R-A24H-07	-26.35419	-10.372672
TCGA-CV-A45R-01A-11R-A24H-07	2.3586433	38.344494
TCGA-CV-A45T-01A-11R-A24H-07	-4.2161527	15.92194
TCGA-CV-A45U-01A-12R-A24H-07	28.557495	-14.958735
TCGA-CV-A45V-01A-21R-A24Z-07	-21.70653	11.029894
TCGA-CV-A45W-01A-11R-A24Z-07	28.822994	-6.5516014
TCGA-CV-A45X-01A-21R-A24Z-07	-17.898369	6.684478
TCGA-CV-A45Y-01A-11R-A24Z-07	-13.202889	16.874636
