"","gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","qind_cv","pglobal_cv","qglobal_cv"
"17210","TBC1D32",2,7,0,1,0,1.2725970715853,1.24941144229806,1.24941144229806,0,0.657093713663525,0.840029290934446,0.901604085469297,1,0.908719229920525,0.88338280471939,0.944133487671733,1,0.994992042718211,0.999999897690459
"3501","CDK3",2,1,0,0,0,1.07938543811407,0,0,0,0.943789072999544,0.654701655797922,0.90161088952857,1,0.987722490278877,0.878855561841508,0.944133487671733,1,0.994992747455534,0.999999897690459
"19648","ZNF321P",0,1,0,0,0,1.10556956688397,0,0,0,0.928331707049114,0.658707176330624,0.901706092653112,1,0.983552830581857,0.878855561841508,0.944133487671733,1,0.995002602830059,0.999999897690459
"4544","CTNS",1,1,0,0,0,1.11023663711756,0,0,0,0.924210229511747,0.659194560834964,0.901778389393524,1,0.982751661936347,0.878855561841508,0.944133487671733,1,0.995010080233498,0.999999897690459
"18440","TTLL1",0,1,0,0,0,1.0282353522939,0,0,0,0.979935528411826,0.650968320401764,0.901798819252443,1,0.994781417903306,0.878855561841508,0.944133487671733,1,0.995012192173221,0.999999897690459
"5629","EIF5AL1",0,0,0,0,0,0,0,0,0,0.659178156955233,0.911760173965918,0.901880633097638,1,0.909556164517753,0.920920846975791,0.944133487671733,1,0.995020645053895,0.999999897690459
"14899","RP11-637O19.3",0,0,0,0,0,0,0,0,0,0.681295917263289,0.844293803609693,0.901882263655021,1,0.916528641018042,0.884277341677272,0.944133487671733,1,0.995020813445143,0.999999897690459
"6194","FAM220A",0,1,0,0,0,1.35433619491069,0,0,0,0.790333472248799,0.719139428269118,0.901898390864353,1,0.946111528984724,0.878855561841508,0.944133487671733,1,0.995022478778753,0.999999897690459
"990","ALG3",1,1,0,0,0,0.914755495785485,0,0,0,0.933934217980767,0.652990429511772,0.901904504446998,1,0.984696811839594,0.878855561841508,0.944133487671733,1,0.995023110006312,0.999999897690459
"893","AL354718.1",0,0,0,0,0,0,0,0,0,0.659044044389247,0.913051715073309,0.901965198704753,1,0.909556164517753,0.921649455807229,0.944133487671733,1,0.995029374442031,0.999999897690459
"9535","LENG1",0,1,0,0,0,1.29504572320432,0,0,0,0.819837858062003,0.700603610389688,0.902040629329084,1,0.953811014321831,0.878855561841508,0.944133487671733,1,0.995037154170205,0.999999897690459
"3952","CLP1",0,1,0,0,0,0.876539352551652,0,0,0,0.903646049110788,0.658012617773709,0.902045131869085,1,0.978126953532544,0.878855561841508,0.944133487671733,1,0.995037618351555,0.999999897690459
"15760","SIGLECL1",1,1,0,0,0,1.01104917972577,0,0,0,0.991936738726556,0.650411983447971,0.902077780162683,1,0.997859805373765,0.878855561841508,0.944133487671733,1,0.995040983496983,0.999999897690459
"3844","CKM",0,1,0,0,0,0.81199958792308,0,0,0,0.847075161823669,0.675208800669716,0.90207955796699,1,0.96340126139432,0.878855561841508,0.944133487671733,1,0.995041166706022,0.999999897690459
"14413","REXO4",0,1,0,0,0,1.1850223887784,0,0,0,0.879975211046581,0.67321422262975,0.902097971868277,1,0.972947857577315,0.878855561841508,0.944133487671733,1,0.995043064117772,0.999999897690459
"384","AC114546.1",0,0,0,0,0,0,0,0,0,0.66025418268381,0.909156425463061,0.902143801355001,1,0.910006639521193,0.9192220695475,0.944133487671733,1,0.995047784864133,0.999999897690459
"10485","MIS18A",1,1,0,0,0,1.28847640056667,0,0,0,0.820741693900154,0.699327688745286,0.902173031118547,1,0.954229748087401,0.878855561841508,0.944133487671733,1,0.995050794511022,0.999999897690459
"4828","DCPS",0,1,0,0,0,1.35641229031982,0,0,0,0.789334184218758,0.720458600292821,0.902173373936027,1,0.945591383646716,0.878855561841508,0.944133487671733,1,0.995050829803656,0.999999897690459
"2470","C1orf174",0,1,0,0,0,1.32063345432834,0,0,0,0.806871784369114,0.708845681756229,0.902263357718391,1,0.950249828478513,0.878855561841508,0.944133487671733,1,0.995060089017694,0.999999897690459
"17162","TAS2R39",0,1,0,0,0,0.791485032351133,0,0,0,0.828113290869263,0.683988955873092,0.902285566621754,1,0.956845187879823,0.878855561841508,0.944133487671733,1,0.995062372904106,0.999999897690459
"10222","MBTPS2",0,1,0,0,0,1.03651162288547,0,0,0,0.974182633041918,0.652378422126575,0.902287699010139,1,0.993366658907028,0.878855561841508,0.944133487671733,1,0.995062592162751,0.999999897690459
"268","AC022819.2",0,0,0,0,0,0,0,0,0,0.687482523818641,0.832743237804237,0.902287732070564,1,0.918256959301044,0.88112990565182,0.944133487671733,1,0.995062595562084,0.999999897690459
"18341","TSPAN11",0,1,0,0,0,1.19593698543208,0,0,0,0.873671296635148,0.676084016769962,0.902400327683081,1,0.970686834081554,0.878855561841508,0.944133487671733,1,0.995074165822421,0.999999897690459
"946","AL645608.2",0,0,0,0,0,0,0,0,0,0.702084385944796,0.806500092744659,0.902414885003877,1,0.922527907042708,0.878855561841508,0.944133487671733,1,0.995075660698689,0.999999897690459
"9137","KLHL10",0,1,0,0,0,0.80407082025028,0,0,0,0.839804334077789,0.678927109457501,0.902418725423659,1,0.961429024829007,0.878855561841508,0.944133487671733,1,0.99507605502829,0.999999897690459
"6537","FHL3",0,1,0,0,0,1.24480363159131,0,0,0,0.846383364199611,0.687666217555894,0.902450219026294,1,0.963001935107848,0.878855561841508,0.944133487671733,1,0.995079288136291,0.999999897690459
"5144","DMRTC1B",0,0,0,0,0,0,0,0,0,0.66555905994201,0.891132226054728,0.902489412830526,1,0.91151631788226,0.907391290541054,0.944133487671733,1,0.995083310205829,0.999999897690459
"11253","NDUFS3",0,1,0,0,0,1.28790073285771,0,0,0,0.82352371045856,0.699482466220401,0.902510217269214,1,0.955319589171216,0.878855561841508,0.944133487671733,1,0.995085444466489,0.999999897690459
"11359","NGF",0,1,0,0,0,0.78513710404998,0,0,0,0.822146206657116,0.687658419069772,0.902625065007832,1,0.954753811619031,0.878855561841508,0.944133487671733,1,0.995097217696942,0.999999897690459
"19753","ZNF500",0,1,0,0,0,0.860253828692961,0,0,0,0.889799563304468,0.662434586098788,0.902680523721263,1,0.974805328836825,0.878855561841508,0.944133487671733,1,0.995102897628745,0.999999897690459
"18557","UBAC1",0,1,0,0,0,1.06627855696165,0,0,0,0.953956679452886,0.655746704650127,0.902725251077212,1,0.98980949683944,0.878855561841508,0.944133487671733,1,0.995107476001774,0.999999897690459
"11496","NOL3",0,1,0,0,0,1.33856183558899,0,0,0,0.797999333318977,0.71563458399457,0.902730373079011,1,0.948284568384631,0.878855561841508,0.944133487671733,1,0.995108000157717,0.999999897690459
"8396","IKBIP",1,1,0,0,0,1.06007101507647,0,0,0,0.957448409823528,0.655130397274486,0.902879382704002,1,0.989993357027352,0.878855561841508,0.944133487671733,1,0.995123236217847,0.999999897690459
"10686","MRPL19",0,1,0,0,0,1.10969233659861,0,0,0,0.925711070579464,0.661454857828436,0.90291678159975,1,0.983249278402684,0.878855561841508,0.944133487671733,1,0.995127056350411,0.999999897690459
"5066","DIO2",0,1,0,0,0,1.46314584775684,0,0,0,0.740804248783204,0.764962414038528,0.902920136784439,1,0.931408167932402,0.878855561841508,0.944133487671733,1,0.995127398992037,0.999999897690459
"2433","C19orf80",0,1,0,0,0,1.16280151024927,0,0,0,0.893054992047663,0.670357872809303,0.902933627625243,1,0.975765055755362,0.878855561841508,0.944133487671733,1,0.99512877659172,0.999999897690459
"1277","AP3M2",0,1,0,0,0,1.06300820811127,0,0,0,0.956143823852123,0.655790970381944,0.902937079664035,1,0.989939150988941,0.878855561841508,0.944133487671733,1,0.995129129059789,0.999999897690459
"18470","TUBB",0,1,0,0,0,0.829125574218282,0,0,0,0.862535263667136,0.671257654971092,0.903006524444995,1,0.967593885535034,0.878855561841508,0.944133487671733,1,0.995136216868667,0.999999897690459
"17244","TBX1",0,1,0,0,0,0.75956689763632,0,0,0,0.797623074151875,0.702552251189385,0.903030892538578,1,0.948227525608599,0.878855561841508,0.944133487671733,1,0.995138702706816,0.999999897690459
"12319","OSCAR",0,1,0,0,0,1.36261135053705,0,0,0,0.786363564722964,0.72463043875586,0.903075276071646,1,0.944705987975706,0.878855561841508,0.944133487671733,1,0.995143228670589,0.999999897690459
"939","AL603965.1",0,0,0,0,0,0,0,0,0,0.659629269470438,0.919973879551643,0.903094438528454,1,0.909831913561071,0.927266102145792,0.944133487671733,1,0.995145182067624,0.999999897690459
"4896","DDX49",0,1,0,0,0,1.08122285532656,0,0,0,0.944069672176583,0.658077251154903,0.903111376906268,1,0.987777511910204,0.878855561841508,0.944133487671733,1,0.995146908406257,0.999999897690459
"5179","DNAJB13",1,1,0,0,0,1.17572046357969,0,0,0,0.883698493369197,0.67304002533896,0.903121227771685,1,0.973595366639026,0.878855561841508,0.944133487671733,1,0.99514791224824,0.999999897690459
"5740","ENTHD2",1,1,0,0,0,0.88829203757714,0,0,0,0.911948195364336,0.658848153864669,0.903130331449724,1,0.979573951725025,0.878855561841508,0.944133487671733,1,0.995148839853352,0.999999897690459
"17319","TCTEX1D1",1,1,0,0,0,1.13705973361643,0,0,0,0.907237617515272,0.666001110411036,0.903216387025373,1,0.978678772445869,0.878855561841508,0.944133487671733,1,0.995157603818831,0.999999897690459
"4318","CRKL",0,1,0,0,0,1.44950411104911,0,0,0,0.746709781819182,0.759663049293263,0.903263645950451,1,0.933162138455987,0.878855561841508,0.944133487671733,1,0.995162413216064,0.999999897690459
"9200","KLRG2",0,1,0,0,0,0.828181899272592,0,0,0,0.861692002246227,0.672062915682138,0.903265919418976,1,0.967503792729358,0.878855561841508,0.944133487671733,1,0.995162644517713,0.999999897690459
"9023","KIAA1549",4,9,0,1,0,1.17393739522045,1.49646643482799,1.49646643482799,0,0.736790952322867,0.717469035266362,0.903293227245825,1,0.930236981477739,0.878855561841508,0.944133487671733,1,0.995165422356384,0.999999897690459
"9509","LDHA",0,1,0,0,0,1.20144820245075,0,0,0,0.870517828317365,0.679021546530947,0.903319279422076,1,0.969713174288986,0.878855561841508,0.944133487671733,1,0.995168071696812,0.999999897690459
"3062","CBX8",1,1,0,0,0,1.00020457012864,0,0,0,0.999849714306424,0.652259910873556,0.903323572526101,1,0.999899482833766,0.878855561841508,0.944133487671733,1,0.995168508206044,0.999999897690459
"19004","VTCN1",0,1,0,0,0,0.925672011849636,0,0,0,0.943758168640535,0.654083738000956,0.903332056229735,1,0.987722490278877,0.878855561841508,0.944133487671733,1,0.995169370742184,0.999999897690459
"18482","TUBG2",1,1,0,0,0,0.95172588090018,0,0,0,0.96345059882387,0.652900596557107,0.903435087943804,1,0.990609773728148,0.878855561841508,0.944133487671733,1,0.995179839592813,0.999999897690459
"2175","BX255923.1",0,0,0,0,0,0,0,0,0,0.663731267060615,0.904787045185295,0.903463735107638,1,0.911395868490818,0.915910541886318,0.944133487671733,1,0.99518274828724,0.999999897690459
"12377","OXTR",2,2,0,0,0,1.22589214262738,0,0,0,0.804448914213792,0.712828812437581,0.903482722127741,1,0.949822704247138,0.878855561841508,0.944133487671733,1,0.995184675636869,0.999999897690459
"6812","FZD2",1,2,0,0,0,1.16601110842186,0,0,0,0.85396792733052,0.686911028840625,0.903500021488714,1,0.965254993647422,0.878855561841508,0.944133487671733,1,0.99518643132685,0.999999897690459
"4614","CXCR1",0,1,0,0,0,0.722975283860172,0,0,0,0.76113644972088,0.731351157929375,0.903539482701434,1,0.937871353041534,0.878855561841508,0.944133487671733,1,0.995190434955243,0.999999897690459
"4195","COX18",0,1,0,0,0,1.17188239387793,0,0,0,0.887669445791542,0.673268626553464,0.90355603305105,1,0.974805328836825,0.878855561841508,0.944133487671733,1,0.995192113596161,0.999999897690459
"5415","DYNAP",1,1,0,0,0,0.891229947966741,0,0,0,0.914425406136988,0.659236984164244,0.903601163015648,1,0.980668843330675,0.878855561841508,0.944133487671733,1,0.995196689421655,0.999999897690459
"16770","SSX4B",0,0,0,0,0,0,0,0,0,0.670955773260864,0.880273216491915,0.903602672358538,1,0.913047357130287,0.900441382441784,0.944133487671733,1,0.995196842418268,0.999999897690459
"1154","ANKRD49",0,1,0,0,0,1.32920336776969,0,0,0,0.802609208684964,0.714488088407548,0.903623845594607,1,0.949341642950586,0.878855561841508,0.944133487671733,1,0.995198988406646,0.999999897690459
"7819","HEY1",0,1,0,0,0,0.935379566129743,0,0,0,0.951398439140054,0.654205727930496,0.903793680310487,1,0.989343516854282,0.878855561841508,0.944133487671733,1,0.995216183855201,0.999999897690459
"10140","MAPKAPK3",0,1,0,0,0,1.16651863918554,0,0,0,0.890843698981458,0.672677492834043,0.903802698797663,1,0.974978871992454,0.878855561841508,0.944133487671733,1,0.99521709606783,0.999999897690459
"18062","TP53I13",1,1,0,0,0,1.31122340692191,0,0,0,0.808982626726377,0.709767573534124,0.903825017267266,1,0.950450119065882,0.878855561841508,0.944133487671733,1,0.995219353175929,0.999999897690459
"7183","GLUL",0,1,0,0,0,0.903823431110961,0,0,0,0.926222852756284,0.657230912504591,0.903844630391333,1,0.983249278402684,0.878855561841508,0.944133487671733,1,0.995221336232471,0.999999897690459
"14912","RP11-706O15.1",0,0,0,0,0,0,0,0,0,0.674240929653158,0.871985168498478,0.903864800104917,1,0.913738584665201,0.895245235847663,0.944133487671733,1,0.995223375121143,0.999999897690459
"14385","RELL2",1,1,0,0,0,1.37784892693704,0,0,0,0.776184036757791,0.733230176237525,0.903880365894868,1,0.941613298253107,0.878855561841508,0.944133487671733,1,0.995224948306914,0.999999897690459
"10933","MXD3",0,1,0,0,0,1.27087186964694,0,0,0,0.832426040298962,0.697514165827161,0.90391802916509,1,0.958375354122162,0.878855561841508,0.944133487671733,1,0.99522875370702,0.999999897690459
"5587","EIF2B2",1,1,0,0,0,0.950241831039096,0,0,0,0.962291882366212,0.653958290069899,0.903988166066068,1,0.990187257803819,0.878855561841508,0.944133487671733,1,0.995235835977215,0.999999897690459
"11799","NXN",0,1,0,0,0,0.878416755346603,0,0,0,0.905224253480578,0.661300868520297,0.903994026433259,1,0.978678772445869,0.878855561841508,0.944133487671733,1,0.995236427497877,0.999999897690459
"2561","C21orf2",0,1,0,0,0,1.36703776075152,0,0,0,0.784254415074581,0.72833378793247,0.904015284580463,1,0.943669848072313,0.878855561841508,0.944133487671733,1,0.995238572886435,0.999999897690459
"3291","CCNY",0,1,0,0,0,0.983977799927896,0,0,0,0.988305170779369,0.653289235712957,0.904020378655097,1,0.997000365269236,0.878855561841508,0.944133487671733,1,0.995239086910116,0.999999897690459
"13211","PNKD",0,1,0,0,0,0.937252080406151,0,0,0,0.952861683196758,0.654603101075433,0.904080743354213,1,0.989603505930093,0.878855561841508,0.944133487671733,1,0.995245175896713,0.999999897690459
"16799","ST8SIA4",0,1,0,0,0,0.973446494965809,0,0,0,0.98049291685733,0.653506951938638,0.904146825799574,1,0.995092686579226,0.878855561841508,0.944133487671733,1,0.995251837011094,0.999999897690459
"16539","SPATA31A7",0,1,0,0,0,1.26300696508216,0,0,0,0.836594532929441,0.695826132261259,0.904153306587374,1,0.96067791272779,0.878855561841508,0.944133487671733,1,0.995252490014819,0.999999897690459
"6556","FIZ1",0,1,0,0,0,0.722203155432711,0,0,0,0.760348458104075,0.733685021259832,0.904165883855767,1,0.93759042974093,0.878855561841508,0.944133487671733,1,0.995253757166947,0.999999897690459
"1738","ATP6AP1",0,1,0,0,0,0.963520601438877,0,0,0,0.97303711760295,0.653684167054836,0.904169699275708,1,0.992970548181149,0.878855561841508,0.944133487671733,1,0.995254141533595,0.999999897690459
"13055","PLA2G12B",1,1,0,0,0,1.06323538672357,0,0,0,0.95529200758288,0.657764247634137,0.904188509362494,1,0.989939150988941,0.878855561841508,0.944133487671733,1,0.995256036232517,0.999999897690459
"3010","CASP3",1,1,0,0,0,1.0810978612676,0,0,0,0.943272620200623,0.659748923381299,0.904218090985669,1,0.987560719773357,0.878855561841508,0.944133487671733,1,0.99525901513316,0.999999897690459
"8075","HOXC8",0,1,0,0,0,0.995501611409761,0,0,0,0.996739537746465,0.654028341484441,0.904336515527037,1,0.999126580495146,0.878855561841508,0.944133487671733,1,0.995270930917544,0.999999897690459
"3498","CDK20",0,1,0,0,0,1.18675320924563,0,0,0,0.878970304460331,0.677788113797931,0.904346670521426,1,0.972947857577315,0.878855561841508,0.944133487671733,1,0.995271951983155,0.999999897690459
"11719","NUBP2",2,1,0,0,0,1.35813289896123,0,0,0,0.783579388222494,0.727734648529331,0.904355065697506,1,0.943592273362391,0.878855561841508,0.944133487671733,1,0.995272796016238,0.999999897690459
"19861","ZNF628",2,2,0,0,0,1.14811801986526,0,0,0,0.865849673201119,0.682715942551344,0.90437012698465,1,0.968024607341373,0.878855561841508,0.944133487671733,1,0.995274310050575,0.999999897690459
"950","AL646016.1",0,0,0,0,0,0,0,0,0,0.671486265917167,0.883610419129207,0.904437915742544,1,0.913047357130287,0.902797850423358,0.944133487671733,1,0.995281121403441,0.999999897690459
"416","AC139426.2",0,0,0,0,0,0,0,0,0,0.668397451227243,0.89451292963221,0.90451374423666,1,0.912921558112028,0.90931285515284,0.944133487671733,1,0.995288734561256,0.999999897690459
"2360","C16orf98",1,1,0,0,0,1.39899186571411,0,0,0,0.766260754703677,0.743222938495034,0.904562225448755,1,0.939086211145985,0.878855561841508,0.944133487671733,1,0.995293598728765,0.999999897690459
"164","AC007377.1",0,0,0,0,0,0,0,0,0,0.688041424783133,0.841351045977869,0.904574030244587,1,0.918256959301044,0.883662703996098,0.944133487671733,1,0.995294782722116,0.999999897690459
"7737","HCN2",1,2,0,0,0,1.00456903335559,0,0,0,0.995588471450168,0.65496248745223,0.904638017077183,1,0.998907766561291,0.878855561841508,0.944133487671733,1,0.995301197770856,0.999999897690459
"5444","E2F4",0,1,0,0,0,1.01972812381673,0,0,0,0.985909009681817,0.655508650192512,0.904651360777524,1,0.99642325637695,0.878855561841508,0.944133487671733,1,0.995302534983382,0.999999897690459
"11739","NUDT19",2,2,0,0,0,0.996938555106593,0,0,0,0.996969491466887,0.654587076868001,0.90466023930933,1,0.999180057010463,0.878855561841508,0.944133487671733,1,0.995303424618831,0.999999897690459
"15748","SIGIRR",0,1,0,0,0,1.24651858077577,0,0,0,0.845452656444656,0.692579560127475,0.904722666718575,1,0.9626111845674,0.878855561841508,0.944133487671733,1,0.995309677431139,0.999999897690459
