,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
5104,9935,0,8.284954687616256,1.03386610026693e-14,1.0183425976119924,11.727681601164084,10.709339003552092,1.0747048859323597e-13
5153,57111,0,13.72991499294634,7.908056187790331e-36,1.2744566571041407,12.012475702239373,10.738019045135232,6.817289817060631e-34
5198,8061,0,9.076470413152403,1.817972146669489e-17,1.0920068069754372,11.357809103395228,10.26580229641979,2.6501051700721417e-16
5207,54869,0,14.050297093751727,3.764961871095126e-34,1.5816311933722638,10.852958378187406,9.271327184815142,2.8307983993196437e-32
5238,7503,0,2.279820624108042,0.02374153776859705,1.1043030213022016,4.811834063200135,3.7075310418979335,0.03730599900785206
5247,57126,0,5.105988163554229,8.282561414995739e-07,1.4884748287478926,7.74104181170669,6.252566982958798,2.812414741934037e-06
5255,79755,0,9.625643690862681,1.250823804940315e-19,1.2552058786443485,11.363361441329815,10.108155562685466,2.274225099891482e-18
5263,84283,0,17.960948194596188,8.981061938400458e-53,1.532745212357737,11.95859183905498,10.425846626697243,2.2452654846001145e-50
5284,375791,0,18.8443810206799,1.9745141079200755e-54,2.9581277802348573,10.275827793933484,7.3177000136986265,5.807394435059046e-52
5294,353145,0,13.675026519896091,4.0718719504679945e-32,3.7434733633573583,9.394130686187335,5.650657322829977,2.560925755011317e-30
5297,4753,0,4.559191892555019,8.7699484491857e-06,1.0294025356313146,10.1351286709529,9.105726135321586,2.5405412656969005e-05
5306,200315,0,11.124864519419448,5.4814306256648565e-24,1.868015927154639,10.276267814469973,8.408251887315334,1.7237203225361184e-22
5308,29094,0,11.95991546268387,3.7353269576883655e-25,1.390890443723034,10.997552299408982,9.606661855685948,1.2880437785132293e-23
5312,284340,0,5.923366218084259,8.602058722450829e-09,1.3373653264388814,8.770351129394319,7.432985802955438,3.958609628371297e-08
5339,8638,0,8.184800241361245,1.0794370077571012e-14,1.286522352041704,10.394136909596622,9.107614557554918,1.1185875728052861e-13
5357,5742,0,7.4165928511702806,2.004023972245159e-12,1.0943230505190655,10.904619811590957,9.810296761071891,1.5347499901468784e-11
5361,284348,0,13.733483718052554,2.6119507680970137e-31,2.0680091102784743,10.601576512201472,8.533567401922998,1.573464318130731e-29
5367,25984,0,7.268861000641595,3.467542407323926e-12,1.5220759295773085,9.36680767104753,7.844731741470222,2.5647503012750934e-11
5375,3849,0,7.543851882642837,2.7807535094299497e-12,2.6969126797961693,5.7609627253073175,3.064050045511148,2.078291113176345e-11
5383,5522,0,11.703887990131976,5.789716564412257e-28,1.6116107920409029,11.54622883828093,9.934618046240027,2.655833286427641e-26
5394,3552,0,7.687433210194076,2.3904797346336087e-13,1.418107622867181,9.759035138161519,8.340927515294338,2.06431756013265e-12
5396,171177,0,9.434111223519313,5.871755478029876e-19,1.0162020909176164,11.420454808484278,10.404252717566662,9.952127928864197e-18
5438,4747,0,3.987418986880795,8.559246731751097e-05,1.037466422280529,9.325493615379317,8.288027193098788,0.000208864000286752
5446,118430,0,4.206202149693824,3.808933914462858e-05,1.2897729382361103,5.405056664351925,4.115283726115814,9.867704441613622e-05
5474,115572,0,15.289787742267343,1.4706986239814954e-40,2.0897973075787792,11.141112391755215,9.051315084176435,1.8383732799768693e-38
5499,147645,0,10.189134184260581,6.789132373222829e-20,1.8681884239089843,9.932386084736786,8.064197660827801,1.283389862613011e-18
5513,43849,0,11.771101222467912,4.373953643638501e-26,3.158656355212562,9.274338180217379,6.115681825004817,1.663100244729468e-24
5519,339967,0,3.686396856475026,0.00028252601000068893,1.0980970451830414,7.650037171640851,6.55194012645781,0.0006338887260798716
5539,54626,0,9.537469560603482,1.5717879191321705e-19,1.0130452708112934,11.202452663648133,10.18940739283684,2.8117851862829526e-18
5544,6947,0,5.775117746322956,2.373850517332661e-08,1.6447012843921769,7.426921021268183,5.782219736876006,1.024978634426883e-07
5557,9022,0,17.32095371502852,1.420721905052035e-46,2.417570217863865,10.411514959900503,7.993944742036637,2.3678698417533917e-44
5586,9435,0,8.593261818230706,1.7057142284881586e-15,1.2586973670748254,10.76385355054601,9.505156183471184,1.949387689700753e-14
5600,29841,0,10.36690957566582,1.9709738194915157e-21,1.3075186911403094,11.070478960502346,9.762960269362036,4.6375854576270955e-20
5611,79983,0,5.083967899874991,7.59786959285721e-07,1.211651481095819,9.500381253560342,8.288729772464523,2.59667450200178e-06
5627,348938,0,11.565327361041373,1.4526068435638497e-26,1.932830770267783,11.236836661702927,9.304005891435144,5.833762423951204e-25
5629,242,0,12.709785229869919,4.709012889918745e-29,2.9538906440127217,9.699844654259255,6.745954010246534,2.2970794584969487e-27
5656,374,0,7.822798810992345,7.014362730813613e-14,1.350070381267285,10.107178883979618,8.757108502712333,6.543248816057474e-13
5671,3850,0,6.262731069397382,2.8631076249831256e-09,1.6658791799443367,4.268283288800964,2.602404108856627,1.4329867992908537e-08
5699,56300,0,12.447081402896359,1.5191792629955967e-29,2.348492713579178,10.411815846787528,8.06332313320835,7.750914607120391e-28
5716,5017,0,14.698044906364178,5.1776299938282834e-39,1.6063266420765938,11.19736634296033,9.591039700883735,5.68970328992119e-37
5719,3553,0,5.707061028957751,3.882830371213923e-08,1.0041927951306757,9.554777393813742,8.550584598683066,1.622578508656048e-07
5720,11226,0,8.027303110822153,2.5033553400499146e-14,1.0830551221007934,10.933934181543158,9.850879059442365,2.459474391603816e-13
5727,43847,0,7.798466141303836,2.9019565740984957e-13,2.474730990922457,7.408529015164787,4.93379802424233,2.48881352838636e-12
5730,79689,0,8.249729141445433,1.4390082328030598e-14,1.7039081801410827,9.758584183305619,8.054676003164536,1.4609220637594514e-13
5752,57822,0,8.312239796778664,3.707712301546597e-15,1.2473320379343455,10.677987445370187,9.430655407435841,4.061021140795835e-14
5763,79919,0,11.191589448758776,2.3026449469296104e-25,1.8984777999251312,9.148255741739119,7.249777941813988,8.194466003308222e-24
5820,128876,0,10.049277997522319,6.030147960133671e-21,1.7241319509664734,10.695924450863487,8.971792499897013,1.3080581258424447e-19
