,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
2550,341208,0,9.795950109678317,8.27200520478115e-21,2.3855236014542953,10.745330188614119,8.359806587159824,1.0914773970893004e-19
2568,26085,0,8.211511628689772,1.8901953993369714e-15,2.196919426683814,9.77480306439271,7.577883637708896,1.5472267934545467e-14
2571,6705,0,8.828439952466116,1.9952543397721434e-17,2.569107896325092,8.506102154045209,5.936994257720117,1.9393522557286046e-16
2591,342897,0,7.561922931013219,1.921945232118095e-13,1.5335553793431025,10.62744025123876,9.093884871895657,1.310417203716883e-12
2598,54544,0,11.108912865217572,9.014556511777118e-26,2.821701040487201,9.346134404980146,6.524433364492945,2.088314249832537e-24
2601,8796,0,7.1301285813964626,3.5394792048772654e-12,1.4785993500084995,9.906212856301885,8.427613506293385,2.0923029782525708e-11
2607,64073,0,9.05808365059056,3.4555373912954984e-18,1.2631250682217097,11.217576250576915,9.954451182355205,3.5808677630005165e-17
2611,57152,0,7.82016445774149,3.259300827268986e-14,2.2186268598683814,8.103077826959941,5.88445096709156,2.387766173823433e-13
2613,7378,0,13.396051470488775,4.323775388080424e-35,1.4048574846165796,11.517568027445705,10.112710542829126,1.839904420459755e-33
2623,5055,0,7.575894581501457,1.7454332869499367e-13,1.5516222333978558,10.484214491927395,8.932592258529539,1.1968685396228135e-12
2626,126917,0,9.796950701448603,7.637317016793894e-21,1.0029093103265883,12.118866901555972,11.115957591229384,1.0138031438221982e-19
2630,6701,0,9.814664424997655,7.612254021023297e-21,2.983890144474379,8.83562285099215,5.8517327065177716,1.0127167212004386e-19
2633,771,0,8.352974612986161,9.246069543941655e-16,1.0507248104333389,12.544068628025393,11.493343817592054,7.758939477433556e-15
2643,151516,0,5.996813755026184,4.304741167577927e-09,1.4296083556114363,8.521101562114842,7.091493206503405,1.809982270880698e-08
2646,5653,0,9.704716255078903,1.7192912515153256e-20,2.3502943027466134,10.274285044472911,7.923990741726298,2.176318039892817e-19
2647,374918,0,6.198124140778297,1.214028343718407e-09,1.5902734129041143,8.612385315115997,7.022111902211883,5.468596142875707e-09
2678,6318,0,8.752127948055032,3.466377513298775e-17,2.0383097513444355,10.437163762960127,8.398854011615692,3.2856658893827256e-16
2698,2312,0,5.871737017217798,8.01406180476997e-09,1.404677285311732,8.006998324234589,6.602321038922857,3.2666012791181944e-08
2734,57451,0,8.027921784776124,1.0246799488295086e-14,1.4813492686203595,11.773865291601387,10.292516022981028,7.82198434220999e-14
2759,5836,0,11.233017585569575,8.105838047682823e-26,1.137846097698164,12.417094731575178,11.279248633877014,1.8850786157401915e-24
2798,9407,0,5.635989769445685,2.9176815306794706e-08,1.3014260459593778,10.495627168073533,9.194201122114155,1.1229050150145491e-07
2830,10158,0,10.966369618299531,4.148907987699782e-25,1.848329714873687,11.44891141738766,9.600581702513972,8.922382769246844e-24
2835,2919,0,6.1859483566875975,1.2968475666228303e-09,1.1000166958760467,9.965499211976578,8.865482516100531,5.806780149057449e-09
2836,222,0,7.564501399139004,1.9009085906837715e-13,1.1691166615848623,11.224637125871826,10.055520464286964,1.297548526064008e-12
2847,26525,0,11.221630275128241,3.267422121357521e-26,2.3611698882440333,10.678756643734964,8.31758675549093,7.779576479422669e-25
2868,387695,0,10.595517847428454,8.809493116301548e-24,2.1509772184290945,10.88544153868278,8.734464320253686,1.6364383497773774e-22
2895,760,0,10.187818782928446,2.8928295341767664e-22,1.6017870718416027,11.077951584157233,9.47616451231563,4.555637061695695e-21
2909,6286,0,6.844752973898153,2.269742417907101e-11,1.4327530537539737,9.477764409157533,8.04501135540356,1.2313250006729302e-10
2937,11202,0,12.319168861060337,4.2976038593549816e-30,2.670663674494877,10.73634826850374,8.065684594008863,1.409050445690158e-28
2964,729884,0,7.0225462485694425,7.177865943548205e-12,1.6202416068038952,9.33948005522888,7.719238448424984,4.0977350771921244e-11
2966,192666,0,3.744416624153986,0.00020427596942408234,1.2950678408948777,5.454725130984376,4.159657290089498,0.0004592191144790161
2968,29984,0,8.627550945459033,8.437905891768246e-17,1.0232886942340667,11.292278128606016,10.26898943437195,7.705850129468717e-16
2986,53833,0,7.764024172103889,5.047451964922169e-14,1.074914909126873,11.428949345945318,10.354034436818445,3.6487604565702425e-13
2991,338785,0,4.36739186964869,1.558714349292628e-05,1.0885903078145236,4.742315425492401,3.6537251176778773,4.183881202757109e-05
2995,4103,0,2.718071044450228,0.006815796048055854,1.1573871730062653,5.721791955008334,4.564404782002069,0.011670883643931257
